Apan urine into his car to fuel it during war how dirty u apan only oil stocks will have more value. Want to eat alone only but when fight call the kampung,-1
If who cant see than he should be blind,-1
So powerful until Trump also wanted to go asleep.,-1
"Broking firm has NO SINGLE CLIENT, NO SINGLE STOCK Policy since 1997. I wonder that rule still apply?  How can sifu put all eggs in one basket? You must be insane!",-1
"skyu i have to agree, most clowns here seem to be a bit to free.",1
Goodluck all,1
"Soon fund manager will realize this Jaks gem. If I am KYY, I will sell some Dayang and buy Jaks. Do you think Dayang from RM2.5 to RM5 is easier or Jaks from RM1.25 to RM2.5 is easier. Definitely Jaks is easier.",1
"For the investors who understand why they are investing here, go through the 2 minutes video below to have better understanding and form on your own opinion how fast they will be able to generate power knowing they will be doing steam blow test on 4th Jan.  2 MINUTES VIDEO for you to crack your head: ...................  https://www.youtube.com/watch?v=lh5_7sHyLU4   The power plant consist of:  1) Coal handling section  2) Boiler  3) Turbine  4) Generator  auxiliaries are just circulating water as cooling system on the generator  steam blow test means they are already burning the coal to produce steam and merely bypassing the turbine.  this means section 1 and 2 will be completed by 4th Jan (tomorrow)",1
"Before too seronok with Dow Jones rebound...Be careful..and dont play play..Crude Brent Oil is heading towards USD 44 per barrel while WTI is heading towards USD 42 per barrel..it will effect our MYR. Plus our MYR is also could be hit by Yuan performance also..If China economy badly hit due to the virus, we export palm oil to China and also we have a lot industrial relationship with China. We will badly hit.So Be careful..dont play play..always remember things will get worst first before its getting better. :)",1
"EPF are the shorties, EPF totally manipulating this counter, sell and run...",-1
one day drop 0.005? see u die or not,-1
"After so long still aiyoyo and attack the same sampah short selling retard? Forget the retard la, he knows nothing than a piece of feaces.",-1
All the malaysian more suffer time coming soon.,-1
All time low. The chart has to be rebuild . Low can be lower,-1
oil price drop non stop...,-1
"Debt too much and not equivalent with share market,right issue coming to rise the fund and capital, they need to cone new investor to sustain biz.",-1
"yes, thanks lotus",1
"THIS COMPANY SHOULD STUDY TO FIND OUT WHAT IS CAUSING THE STOCK PRICE TO BE VERY DEADLY STAGNANT, NOT MOVING AT ALL... TOO MANY PLACEMENTS,, AND DEPTHS HAS CAUSED THIS.. THE BEST JOKE IS, THE MANAGEMENT IS DOING NOTHING TO PUT OR ADD VALUE TO THE STOCK.. THEY ARE SLEEPING",-1
"Sold some with big loss , not a good feeling la bro dragon",-1
"This year, there are 3 companies with.investment in power plants which will go into commercial operations .There are mfcb. 80 % owned Don.Sahong , Jaks 30 or 40% owned Hai Dong and YTLP 45% owned Attarac power plants respectively. Don Sahong PP is expected to go commercial in Q 1 while Jaks Hai Dong will go commercial in Q2 and Q3 respectively. The YTLP Attarac PP will go commercial in Q3. The prices of all these 3 stocks had moved up significantly in the last few months in.anticipation.of good earnings from these power plants. Jaks has the most informations from.DK and other Sifus, The.other 2 stocks do not have so much information relatively. It is ironical that the one with the most.objective facts and figures get the most negative hammerings even.though all the 3 stocks have been moving up.since a few.months ago .with mfcb.took the lead followed by.Jaks and then.YTLP. ???????,?????",1
You know what were the promoters posted in HYR on 31 Dec 2017 and some time in that vicinity? No much different from Jaks forum right now. All the promoters in HYR cursing me day and night lah.  Scroll up to read it yourself. And compare with what those promoters wrote in HYR. Any difference? Only difference may be those promoters' pseudo names.  https://klse.i3investor.com/quoteservlet.jsp?sa=ss&q=HENGYUAN,1
"I got new fund ~Cheer~ Waiting to drop ~  You all are keep saying drop~drop~drop~ but never hold JAKS and dump how to drop ? Now drop also no much become consolidated already !! More consolidated more hard to drop, when you guy dump the JAKS share to cheaper ?",-1
"IF > 50%, uncle kyy could have been at PERFECT TIMING 2 yrs ago, just like prosperity began going to YTL n MALAKOFF on the day onwards when both were announced with the awards of the SURE.WIN biz.",-1
"IK,last chance to grab today.",1
Many here said Jaks is IPP. Why Jaks is still under Construction not Utilities sector like MFCB for example?,-1
Tomorrow rebound.,1
"his reason is margin call. His followers all mati.... Hengyuan, sendai, jaks... All forgotten",-1
